"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"27.01.2023","159,08","157,58","159,33","156,91","12,29M","0,95%"
"26.01.2023","157,58","159,12","159,43","157,13","12,39M","-0,89%"
"25.01.2023","158,99","157,90","159,13","156,71","15,57M","0,70%"
"24.01.2023","157,88","160,30","160,83","157,44","16,62M","-1,36%"
"23.01.2023","160,06","158,85","160,49","158,20","15,09M","0,76%"
"20.01.2023","158,85","160,56","161,45","158,55","16,52M","-1,05%"
"19.01.2023","160,53","161,99","162,49","160,01","15,64M","-1,02%"
"18.01.2023","162,18","162,52","163,96","160,81","14,47M","-0,09%"
"17.01.2023","162,33","165,80","165,92","162,00","18,07M","-2,09%"
"16.01.2023","165,80","165,10","166,80","164,90","14,68M","0,75%"
"13.01.2023","164,56","164,30","165,73","163,50","12,25M","0,24%"
"12.01.2023","164,17","165,71","165,79","163,75","11,37M","-1,00%"
"11.01.2023","165,83","162,05","167,19","161,70","25,25M","2,30%"
"10.01.2023","162,10","162,71","162,98","161,44","7,35M","-0,37%"
"09.01.2023","162,71","162,99","163,49","161,88","9,75M","0,38%"
"06.01.2023","162,10","161,20","162,59","161,10","5,25M","0,56%"
"05.01.2023","161,20","162,50","162,85","160,71","7,61M","-0,81%"
"04.01.2023","162,51","163,48","163,48","162,06","6,68M","-0,62%"
"03.01.2023","163,52","163,00","164,36","162,33","6,39M","0,59%"
"30.12.2022","162,56","162,91","164,00","161,80","11,64M","-0,21%"
"29.12.2022","162,91","161,80","163,38","161,74","9,23M","0,67%"
"28.12.2022","161,82","164,25","164,79","161,81","13,61M","-1,37%"
"27.12.2022","164,07","162,46","164,98","161,98","20,33M","1,20%"
"26.12.2022","162,12","161,73","163,10","160,80","15,15M","0,76%"
"23.12.2022","160,89","157,95","162,50","157,22","23,30M","1,86%"
"22.12.2022","157,95","157,69","159,00","157,12","10,57M","0,23%"
"21.12.2022","157,59","159,44","160,00","156,50","16,53M","-0,85%"
"20.12.2022","158,94","157,49","159,45","157,38","15,67M","0,84%"
"19.12.2022","157,61","159,90","160,12","157,00","19,34M","-1,64%"
"16.12.2022","160,24","160,21","162,48","159,95","13,73M","-0,04%"
"15.12.2022","160,31","160,74","161,25","157,72","22,02M","-0,27%"
"14.12.2022","160,74","162,26","162,49","160,25","13,89M","-1,02%"
"13.12.2022","162,40","162,96","163,44","162,00","8,49M","-0,30%"
"12.12.2022","162,89","163,24","163,81","161,85","13,18M","0,09%"
"09.12.2022","162,75","163,00","163,48","162,40","8,32M","-0,15%"
"08.12.2022","163,00","163,56","163,99","162,71","8,85M","-0,43%"
"07.12.2022","163,70","164,30","164,33","162,70","11,23M","-0,37%"
"06.12.2022","164,30","165,02","165,68","163,12","13,49M","-0,44%"
"05.12.2022","165,03","165,59","167,20","164,58","12,27M","-0,50%"
"02.12.2022","165,86","167,00","167,19","164,18","20,38M","-0,67%"
"01.12.2022","166,98","167,99","168,76","166,31","11,99M","-0,43%"
"30.11.2022","167,70","167,99","168,19","167,60","11,84M","-0,24%"
"29.11.2022","168,10","168,59","169,00","167,92","9,80M","0,00%"
"28.11.2022","168,10","168,00","168,67","167,52","9,57M","-0,55%"
"25.11.2022","169,03","169,48","169,53","168,10","10,19M","0,04%"
"24.11.2022","168,96","169,41","170,87","168,60","10,81M","-0,11%"
"23.11.2022","169,15","168,20","170,60","167,50","18,37M","0,64%"
"22.11.2022","168,08","167,89","168,50","167,45","9,95M","-0,03%"
"21.11.2022","168,13","168,55","168,67","167,00","10,29M","-0,39%"
"18.11.2022","168,79","169,20","169,25","167,51","10,14M","-0,12%"
"17.11.2022","168,99","168,80","169,80","168,01","10,92M","0,14%"
"16.11.2022","168,76","166,60","169,15","166,60","14,14M","1,51%"
"15.11.2022","166,25","171,08","171,30","161,79","33,22M","-1,98%"
"14.11.2022","169,60","170,84","171,92","166,51","30,08M","-0,15%"
"11.11.2022","169,86","169,27","170,60","167,51","16,60M","0,57%"
"10.11.2022","168,90","167,50","170,18","167,18","23,98M","1,08%"
"09.11.2022","167,10","169,84","170,32","166,15","19,09M","-1,69%"
"08.11.2022","169,97","170,05","172,00","169,17","25,27M","0,07%"
"07.11.2022","169,85","171,01","171,59","169,52","22,05M","0,42%"
"03.11.2022","169,14","167,01","169,65","166,68","18,18M","0,85%"
"02.11.2022","167,72","169,92","170,45","167,10","18,47M","-1,29%"
"01.11.2022","169,92","170,90","171,29","169,75","16,82M","-0,21%"
"31.10.2022","170,27","170,73","171,50","169,21","16,03M","-0,27%"
"28.10.2022","170,73","171,89","172,35","169,41","29,77M","-1,01%"
"27.10.2022","172,47","172,50","173,98","171,30","23,32M","0,28%"
"26.10.2022","171,98","173,16","173,42","168,70","34,58M","-0,23%"
"25.10.2022","172,38","166,00","174,69","164,22","47,64M","4,18%"
"24.10.2022","165,47","168,00","168,88","164,82","25,94M","-0,91%"
"21.10.2022","166,99","160,00","169,96","159,03","35,54M","3,88%"
"20.10.2022","160,75","161,69","162,48","160,15","14,36M","-0,33%"
"19.10.2022","161,29","159,10","161,50","157,40","23,66M","0,68%"
"18.10.2022","160,20","164,00","164,64","159,10","20,79M","-1,86%"
"17.10.2022","163,24","160,00","163,80","159,60","26,85M","2,28%"
"14.10.2022","159,60","161,00","161,16","158,64","15,41M","-0,77%"
"13.10.2022","160,84","161,69","162,45","159,48","19,84M","-0,59%"
"12.10.2022","161,80","163,50","164,00","160,31","18,21M","-0,67%"
"11.10.2022","162,89","163,89","165,20","159,62","33,26M","-0,61%"
"10.10.2022","163,89","181,26","181,26","137,10","117,00M","-16,02%"
"07.10.2022","195,15","212,84","212,84","195,01","101,57M","-8,32%"
"06.10.2022","212,86","210,00","216,88","209,06","51,66M","1,82%"
